# Datenexport DiDok 3.0
# Verkehrspunktelemente actual date
# Erstellt am: 30.03.2020 23:04:08
# Bei Fragen zu den Daten wenden Sie sich an Fachstelle DiDok <didok@sbb.ch>
# (c) Fachstelle DiDok
############################################################################
SLOID;DS_NUMMER;DS_LAENDERCODE;GUELTIG_VON;GUELTIG_BIS;BEZEICHNUNG;BEZEICHNUNG_BETRIEBLICH;LAENGE;KANTENHOEHE;KOMPASSRICHTUNG;BPVE_ID;BPVE_TYPE;HALTEBEREICH_TYPE;E_LV95;N_LV95;Z_LV95;E_LV03;N_LV03;Z_LV03;E_WGS84;N_WGS84;Z_WGS84;DIDOK_CODE;GEAENDERT_AM;DS_SLOID;DS_BEZEICHNUNG_OFFIZIELL;DS_GO_IDENTIFIKATION;DS_GO_NUMMER;DS_GO_ABKUERZUNG_DE;DS_GO_ABKUERZUNG_FR;DS_GO_ABKUERZUNG_IT;DS_GO_ABKUERZUNG_EN
ch:1:sloid:87386:0:518914;87386;85;2020-01-06;2099-12-31;;crco01;64;24;67;;0;0;2495844.31;1115048.18;-9999;495845.0;115048.0;-9999;6.08977805;46.17882649;-9999;85873869;2019-12-06 08:08:39;ch:1:sloid:87386;Confignon, croisée;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:87386:0:838490;87386;85;2020-01-06;2099-12-31;;crco00;62;22;248;;0;0;2495782.31;1115031.18;-9999;495783.0;115031.0;-9999;6.08897905;46.17866398;-9999;85873869;2019-12-06 08:08:38;ch:1:sloid:87386;Confignon, croisée;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92757:0:928874;92757;85;2020-01-06;2099-12-31;;jbrt01;23;11;340;;0;0;2495942.32;1115535.19;-9999;495943.0;115535.0;-9999;6.0909386;46.18322196;-9999;85927574;2019-12-06 08:17:14;ch:1:sloid:92757;Confignon, Berthet;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92757:0:420905;92757;85;2020-01-06;2099-12-31;;jbrt00;28;12;160;;0;0;2495936.32;1115536.19;-9999;495937.0;115536.0;-9999;6.09086068;46.18323003;-9999;85927574;2019-12-06 08:17:13;ch:1:sloid:92757;Confignon, Berthet;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92754:0:499080;92754;85;2020-01-06;2099-12-31;;cabo01;10;9;61;;0;0;2495702.32;1115791.2;-9999;495703.0;115791.0;-9999;6.08777365;46.18548734;-9999;85927541;2019-12-06 08:17:08;ch:1:sloid:92754;Confignon, Bains de Cressy;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92754:0:992518;92754;85;2020-01-06;2099-12-31;;cabo00;10;0;240;;0;0;2495700.32;1115799.2;-9999;495701.0;115799.0;-9999;6.08774597;46.18555899;-9999;85927541;2019-12-06 08:17:07;ch:1:sloid:92754;Confignon, Bains de Cressy;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93034:0:575629;93034;85;2020-01-06;2099-12-31;;gvri00;15;13;262;;0;0;2497334.36;1115133.18;-9999;497335.0;115133.0;-9999;6.10905254;46.17982015;-9999;85930347;2019-12-06 08:28:56;ch:1:sloid:93034;Onex, Genévrière;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93034:0:746047;93034;85;2020-01-06;2099-12-31;;gvri01;10;10;101;;0;0;2497296.35;1115143.18;-9999;497297.0;115143.0;-9999;6.10855827;46.17990426;-9999;85930347;2019-12-06 08:28:57;ch:1:sloid:93034;Onex, Genévrière;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93039:0:435944;93039;85;2020-01-06;2099-12-31;;msqu00;10;0;330;;0;0;2497094.35;1115275.18;-9999;497095.0;115275.0;-9999;6.10591355;46.1810606;-9999;85930396;2019-12-06 08:29:05;ch:1:sloid:93039;Onex, Montesquiou;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93039:0:435354;93039;85;2020-01-06;2099-12-31;;msqu01;10;0;149;;0;0;2497106.35;1115249.18;-9999;497107.0;115249.0;-9999;6.10607466;46.18082859;-9999;85930396;2019-12-06 08:29:06;ch:1:sloid:93039;Onex, Montesquiou;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93028:0:859794;93028;85;2020-01-06;2099-12-31;;belc01;;;130;;0;0;2497028.34;1115093.18;-9999;497029.0;115093.0;-9999;6.105099;46.17941352;-9999;85930289;2019-12-06 08:28:44;ch:1:sloid:93028;Onex, Belle-Cour;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93028:0:871189;93028;85;2020-01-06;2099-12-31;;belc00;;;130;;0;0;2497020.34;1115096.18;-9999;497021.0;115096.0;-9999;6.10499475;46.17943928;-9999;85930289;2019-12-06 08:28:42;ch:1:sloid:93028;Onex, Belle-Cour;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93042:0:422153;93042;85;2020-01-06;2099-12-31;;rtte01;20;15;140;;0;0;2496816.34;1115446.18;-9999;496817.0;115446.0;-9999;6.10227603;46.18255604;-9999;85930420;2019-12-06 08:29:13;ch:1:sloid:93042;Onex, Rochette;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93042:0:79733;93042;85;2020-01-06;2099-12-31;;rtte00;20;13;317;;0;0;2496779.34;1115494.18;-9999;496780.0;115494.0;-9999;6.10178631;46.1829821;-9999;85930420;2019-12-06 08:29:11;ch:1:sloid:93042;Onex, Rochette;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93029:0:375591;93029;85;2020-01-06;2099-12-31;;trll01;;;115;;0;0;2496196.33;1115662.19;-9999;496197.0;115662.0;-9999;6.09419957;46.1844035;-9999;85930297;2019-12-06 08:28:46;ch:1:sloid:93029;Onex, La Traille;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93029:0:648797;93029;85;2020-01-06;2099-12-31;;trll00;;;295;;0;0;2496203.33;1115665.19;-9999;496204.0;115665.0;-9999;6.09428954;46.18443156;-9999;85930297;2019-12-06 08:28:45;ch:1:sloid:93029;Onex, La Traille;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93031:0:607762;93031;85;2020-01-06;2099-12-31;;edva01;36;17;92;;0;0;2495957.32;1115725.2;-9999;495958.0;115725.0;-9999;6.09109059;46.18493324;-9999;85930313;2019-12-06 08:28:50;ch:1:sloid:93031;Onex, Vallet;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93031:0:306644;93031;85;2020-01-06;2099-12-31;;edva00;23;15;275;;0;0;2495936.32;1115734.2;-9999;495937.0;115734.0;-9999;6.09081663;46.18501093;-9999;85930313;2019-12-06 08:28:49;ch:1:sloid:93031;Onex, Vallet;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:87080:0:316566;87080;85;2020-01-06;2099-12-31;;onex03;20;15;61;;0;0;2496603.34;1115583.18;-9999;496604.0;115583.0;-9999;6.09948755;46.18375559;-9999;85870808;2019-12-06 08:07:44;ch:1:sloid:87080;Onex, Salle communale;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:87080:0:900427;87080;85;2020-01-06;2099-12-31;;onex02;31;14;240;;0;0;2496545.34;1115555.18;-9999;496546.0;115555.0;-9999;6.09874266;46.18349483;-9999;85870808;2019-12-06 08:07:43;ch:1:sloid:87080;Onex, Salle communale;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:87080:0:666795;87080;85;2020-01-06;2099-12-31;;onex01;62;22;50;;0;0;2496684.34;1115565.18;-9999;496685.0;115565.0;-9999;6.10054044;46.18360613;-9999;85870808;2019-12-06 08:07:42;ch:1:sloid:87080;Onex, Salle communale;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:87080:0:779455;87080;85;2020-01-06;2099-12-31;;onex00;62;22;230;;0;0;2496628.34;1115529.18;-9999;496629.0;115529.0;-9999;6.09982322;46.18327372;-9999;85870808;2019-12-06 08:07:41;ch:1:sloid:87080;Onex, Salle communale;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93027:0:260100;93027;85;2020-01-06;2099-12-31;;bndl01;62;22;63;;0;0;2497171.37;1115827.18;-9999;497172.0;115827.0;-9999;6.10678931;46.18603729;-9999;85930271;2019-12-06 08:28:41;ch:1:sloid:93027;Onex, Bandol;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93027:0:260303;93027;85;2020-01-06;2099-12-31;;bndl00;62;22;244;;0;0;2497115.36;1115809.18;-9999;497116.0;115809.0;-9999;6.10606807;46.18586683;-9999;85930271;2019-12-06 08:28:40;ch:1:sloid:93027;Onex, Bandol;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:91439:1:84;91439;85;2019-07-21;2099-12-31;;84;;;70;ch:1:sloid:91439:1;0;0;2682564;1243615;-9999;682563.12;243615.16;-9999;8.53110932;47.33822581;-9999;85914390;2020-02-13 09:20:28;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:1:81;91439;85;2019-07-21;2099-12-31;;81;;;43;ch:1:sloid:91439:1;0;0;2682532;1243595;-9999;682531.12;243595.16;-9999;8.53068227;47.33804995;-9999;85914390;2020-02-13 09:20:24;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:1:53;91439;85;2019-07-21;2099-12-31;;53;;22;10;ch:1:sloid:91439:1;0;0;2682491;1243636;-9999;682490.12;243636.16;-9999;8.53014738;47.33842381;-9999;85914390;2020-02-13 09:20:19;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:2:51;91439;85;2019-07-21;2099-12-31;;51;;12;177;ch:1:sloid:91439:2;0;0;2682482;1243585;-9999;682481.12;243585.16;-9999;8.53001892;47.33796627;-9999;85914390;2020-02-13 09:20:17;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:1:0;91439;85;2019-07-21;2099-12-31;;0;;30;109;ch:1:sloid:91439:1;0;0;2682540;1243624;-9999;682539.12;243624.16;-9999;8.53079345;47.33830976;-9999;85914390;2020-02-13 09:20:06;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:3:83;91439;85;2019-07-21;2099-12-31;;83;;;0;ch:1:sloid:91439:3;0;0;2682576;1243643;-9999;682575.12;243643.16;-9999;8.53127324;47.33847613;-9999;85914390;2020-02-13 09:20:26;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:3:80;91439;85;2019-07-21;2099-12-31;;80;;;0;ch:1:sloid:91439:3;0;0;2682640;1243671;-9999;682639.12;243671.16;-9999;8.53212514;47.33871993;-9999;85914390;2020-02-13 09:20:21;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:1:50;91439;85;2019-07-21;2099-12-31;;50;;16;290;ch:1:sloid:91439:1;0;0;2682534;1243670;-9999;682533.12;243670.16;-9999;8.53072254;47.33872421;-9999;85914390;2020-02-13 09:20:14;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:1:2;91439;85;2019-07-21;2099-12-31;;2;;;315;ch:1:sloid:91439:1;0;0;2682572;1243650;-9999;682571.12;243650.16;-9999;8.53122161;47.33853958;-9999;85914390;2020-02-13 09:20:12;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:2:1;91439;85;2019-07-21;2099-12-31;;1;;10;180;ch:1:sloid:91439:2;0;0;2682483;1243618;-9999;682482.12;243618.16;-9999;8.53003822;47.33826293;-9999;85914390;2020-02-13 09:20:09;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:3;91439;85;2019-07-21;2099-12-31;Glb Depot WOLL;;;;;;1;0;;;;;;;;;;85914390;2019-07-24 07:34:33;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:2;91439;85;2019-07-21;2099-12-31;Tram Einfahrt;;;;;;1;0;;;;;;;;;;85914390;2019-07-24 07:34:32;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91439:1;91439;85;2019-07-21;2099-12-31;Tram 7, Bus 184,1;;;;;;1;0;;;;;;;;;;85914390;2019-07-24 07:34:30;ch:1:sloid:91439;Zürich, Wollishoferplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:93033:0:416712;93033;85;2020-01-06;2099-12-31;;glou01;20;15;49;;0;0;2496753.35;1115740.19;-9999;496754.0;115740.0;-9999;6.10139535;46.18519078;-9999;85930339;2019-12-06 08:28:55;ch:1:sloid:93033;Onex, Galeries du Loup;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93033:0:460114;93033;85;2020-01-06;2099-12-31;;glou00;18;15;232;;0;0;2496743.35;1115748.19;-9999;496744.0;115748.0;-9999;6.10126409;46.1852612;-9999;85930339;2019-12-06 08:28:54;ch:1:sloid:93033;Onex, Galeries du Loup;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93043:0:611902;93043;85;2020-01-06;2099-12-31;;vdur01;17;14;63;;0;0;2497001.36;1115962.19;-9999;497002.0;115962.0;-9999;6.10455808;46.18722556;-9999;85930438;2019-12-06 08:29:15;ch:1:sloid:93043;Onex, Duret;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93043:0:370820;93043;85;2020-01-06;2099-12-31;;vdur00;20;14;243;;0;0;2496984.36;1115955.19;-9999;496985.0;115955.0;-9999;6.10433946;46.18716;-9999;85930438;2019-12-06 08:29:14;ch:1:sloid:93043;Onex, Duret;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93035:0:448444;93035;85;2020-01-06;2099-12-31;;gchn03;25;17;338;;0;0;2496905.37;1116297.2;-9999;496906.0;116297.0;-9999;6.10324101;46.19022404;-9999;85930354;2019-12-06 08:29:00;ch:1:sloid:93035;Onex, Gros-Chêne;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93035:0:134433;93035;85;2020-01-06;2099-12-31;;gchn02;25;14;153;;0;0;2496909.37;1116280.2;-9999;496910.0;116280.0;-9999;6.10329655;46.19007174;-9999;85930354;2019-12-06 08:28:59;ch:1:sloid:93035;Onex, Gros-Chêne;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93037:0:915737;93037;85;2020-01-06;2099-12-31;;maon00;25;13;334;;0;0;2496776.36;1116192.2;-9999;496777.0;116192.0;-9999;6.10159348;46.18925987;-9999;85930370;2019-12-06 08:29:01;ch:1:sloid:93037;Onex, Maison Onésienne;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93030:0:332351;93030;85;2020-01-06;2099-12-31;;onci00;25;12;154;;0;0;2496630.36;1116130.21;-9999;496631.0;116130.0;-9999;6.09971633;46.18867982;-9999;85930305;2019-12-06 08:28:47;ch:1:sloid:93030;Onex, cité;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93038:0:746498;93038;85;2020-01-06;2099-12-31;;onma01;30;16;63;;0;0;2496918.37;1116499.2;-9999;496919.0;116499.0;-9999;6.10336479;46.19204287;-9999;85930388;2019-12-06 08:29:04;ch:1:sloid:93038;Onex, marché;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93038:0:386625;93038;85;2020-01-06;2099-12-31;;onma00;39;15;246;;0;0;2496886.37;1116505.2;-9999;496887.0;116505.0;-9999;6.10294902;46.19209195;-9999;85930388;2019-12-06 08:29:03;ch:1:sloid:93038;Onex, marché;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93032:0:364425;93032;85;2020-01-06;2099-12-31;;evau01;20;16;63;;0;0;2496725.37;1116415.21;-9999;496726.0;116415.0;-9999;6.10088371;46.19125782;-9999;85930321;2019-12-06 08:28:52;ch:1:sloid:93032;Onex, Evaux;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93032:0:346410;93032;85;2020-01-06;2099-12-31;;evau00;20;15;243;;0;0;2496664.36;1116399.21;-9999;496665.0;116399.0;-9999;6.10009722;46.19110456;-9999;85930321;2019-12-06 08:28:51;ch:1:sloid:93032;Onex, Evaux;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:95044:0:453983;95044;85;2020-01-06;2099-12-31;;srvi01;15;5;46;;0;0;2492201.28;1111267.09;-9999;492202.0;111267.0;-9999;6.04348064;46.14424472;-9999;85950444;2019-12-06 08:40:28;ch:1:sloid:95044;Soral, village;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:95044:0:843569;95044;85;2020-01-06;2099-12-31;;srvi02;15;15;53;;0;0;2492242.28;1111299.09;-9999;492243.0;111299.0;-9999;6.04400382;46.14453912;-9999;85950444;2019-12-06 08:40:29;ch:1:sloid:95044;Soral, village;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:95044:0:889982;95044;85;2020-01-06;2099-12-31;;srvi00;15;15;139;;0;0;2492191.28;1111260.09;-9999;492192.0;111260.0;-9999;6.04335286;46.14418016;-9999;85950444;2019-12-06 08:40:27;ch:1:sloid:95044;Soral, village;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:87091:0:287016;87091;85;2020-01-06;2099-12-31;;srma00;;;227;;0;0;2491967.27;1111114.08;-9999;491968.0;111114.0;-9999;6.04048801;46.14283102;-9999;85870915;2019-12-06 08:08:08;ch:1:sloid:87091;Soral, mairie;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:87091:0:783206;87091;85;2020-01-06;2099-12-31;;srma01;;;87;;0;0;2491960.27;1111108.08;-9999;491961.0;111108.0;-9999;6.04039881;46.14277593;-9999;85870915;2019-12-06 08:08:09;ch:1:sloid:87091;Soral, mairie;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92954:0:25824;92954;85;2020-01-06;2099-12-31;;tura00;20;17;23;;0;0;2509116.49;1122915.22;-9999;509117.0;122915.0;-9999;6.26009906;46.25151185;-9999;85929547;2019-12-06 08:25:43;ch:1:sloid:92954;Gy, Turaines;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92956:0:473198;92956;85;2020-01-06;2099-12-31;;gypo01;15;3;205;;0;0;2508771.48;1122901.22;-9999;508772.0;122901.0;-9999;6.25562853;46.25133918;-9999;85929562;2019-12-06 08:25:47;ch:1:sloid:92956;Gy, poste;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92955:0:67530;92955;85;2020-01-06;2099-12-31;;lach01;20;15;198;;0;0;2508708.48;1122735.22;-9999;508709.0;122735.0;-9999;6.25484423;46.2498375;-9999;85929554;2019-12-06 08:25:45;ch:1:sloid:92955;Gy, La Chêna;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:92955:0:118400;92955;85;2020-01-06;2099-12-31;;lach00;11;17;56;;0;0;2508683.48;1122682.22;-9999;508684.0;122682.0;-9999;6.25453048;46.24935738;-9999;85929554;2019-12-06 08:25:44;ch:1:sloid:92955;Gy, La Chêna;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:95457:0:684780;95457;85;2020-01-06;2099-12-31;;gyba00;;;129;;0;0;2508884.48;1122478.21;-9999;508885.0;122478.0;-9999;6.25717645;46.24754974;-9999;85954578;2019-12-06 08:41:34;ch:1:sloid:95457;Gy, Baraque-à-Cloud;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:87066:0:54554;87066;85;2020-01-06;2099-12-31;;gyte00;20;17;222;;0;0;2508952.18;1123028.12;-9999;508952.7;123027.9;-9999;6.25794665;46.25250512;-9999;85870667;2019-12-06 08:06:55;ch:1:sloid:87066;Gy, temple;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93118:0:404228;93118;85;2020-01-06;2099-12-31;;moil05;;;102;;0;0;2504936.39;1116390.22;-9999;504937.0;116390.0;-9999;6.20723162;46.19224412;-9999;85931188;2019-12-06 08:32:28;ch:1:sloid:93118;Thônex, Moillesulaz;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93118:0:435432;93118;85;2020-01-06;2099-12-31;;moil07;;;97;;0;0;2504888.39;1116401.22;-9999;504889.0;116401.0;-9999;6.20660772;46.19233627;-9999;85931188;2019-12-06 08:32:25;ch:1:sloid:93118;Thônex, Moillesulaz;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93118:0:64394;93118;85;2020-01-06;2099-12-31;;moil08;;;275;;0;0;2504853.39;1116406.22;-9999;504854.0;116406.0;-9999;6.2061534;46.19237629;-9999;85931188;2019-12-06 08:32:26;ch:1:sloid:93118;Thônex, Moillesulaz;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93118:0:11534;93118;85;2020-01-06;2099-12-31;;moil02;;;92;;0;0;2504890.39;1116416.22;-9999;504891.0;116416.0;-9999;6.20663057;46.19247147;-9999;85931188;2019-12-06 08:32:24;ch:1:sloid:93118;Thônex, Moillesulaz;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93118:0:1850;93118;85;2020-01-06;2099-12-31;;moil01;46;22;95;;0;0;2504886.39;1116409.22;-9999;504887.0;116409.0;-9999;6.20658019;46.19240794;-9999;85931188;2019-12-06 08:32:23;ch:1:sloid:93118;Thônex, Moillesulaz;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93112:0:959114;93112;85;2020-01-06;2099-12-31;;gson02;65;22;104;;0;0;2504435.39;1116512.22;-9999;504436.0;116512.0;-9999;6.20071805;46.19327046;-9999;85931121;2019-12-06 08:31:57;ch:1:sloid:93112;Thônex, Graveson;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93112:0:178274;93112;85;2020-01-06;2099-12-31;;gson01;68;22;284;;0;0;2504452.39;1116507.22;-9999;504453.0;116507.0;-9999;6.20093925;46.1932279;-9999;85931121;2019-12-06 08:31:53;ch:1:sloid:93112;Thônex, Graveson;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93112:0:326217;93112;85;2020-01-06;2099-12-31;;gson00;68;22;106;;0;0;2504377.39;1116513.23;-9999;504378.0;116513.0;-9999;6.19996666;46.19327122;-9999;85931121;2019-12-06 08:31:51;ch:1:sloid:93112;Thônex, Graveson;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93106:0:611020;93106;85;2020-01-06;2099-12-31;;ajen01;15;17;0;;0;0;2504259.39;1116188.23;-9999;504260.0;116188.0;-9999;6.198505;46.19033128;-9999;85931063;2019-12-06 08:31:38;ch:1:sloid:93106;Thônex, Jeandin;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93106:0:919128;93106;85;2020-01-06;2099-12-31;;ajen00;15;20;170;;0;0;2504251.39;1116177.23;-9999;504252.0;116177.0;-9999;6.19840365;46.1902312;-9999;85931063;2019-12-06 08:31:37;ch:1:sloid:93106;Thônex, Jeandin;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93124:0:615990;93124;85;2020-01-06;2099-12-31;;tvdo00;57;23;119;;0;0;2504361.39;1116059.23;-9999;504362.0;116059.0;-9999;6.1998524;46.1891855;-9999;85931246;2019-12-06 08:32:43;ch:1:sloid:93124;Thônex, Vallard;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93123:0:338860;93123;85;2020-01-06;2099-12-31;;svil01;12;10;199;;0;0;2503455.41;1115249.25;-9999;503456.0;115249.0;-9999;6.18828669;46.18177069;-9999;85931238;2019-12-06 08:32:42;ch:1:sloid:93123;Thônex, Sous-Vilette;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93123:0:462292;93123;85;2020-01-06;2099-12-31;;svil00;13;11;23;;0;0;2503451.41;1115212.25;-9999;503452.0;115212.0;-9999;6.18824254;46.18143733;-9999;85931238;2019-12-06 08:32:41;ch:1:sloid:93123;Thônex, Sous-Vilette;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93111:0:485432;93111;85;2020-01-06;2099-12-31;;fosa02;36;12;240;;0;0;2503712.4;1115562.25;-9999;503713.0;115562.0;-9999;6.19154995;46.18462276;-9999;85931113;2019-12-06 08:31:49;ch:1:sloid:93111;Thônex, Fossard;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93111:0:474842;93111;85;2020-01-06;2099-12-31;;fosa01;15;15;338;;0;0;2503731.4;1115631.24;-9999;503732.0;115631.0;-9999;6.19178177;46.18524609;-9999;85931113;2019-12-06 08:31:48;ch:1:sloid:93111;Thônex, Fossard;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93111:0:377266;93111;85;2020-01-06;2099-12-31;;fosa00;20;11;61;;0;0;2503792.4;1115598.24;-9999;503793.0;115598.0;-9999;6.19257849;46.18495799;-9999;85931113;2019-12-06 08:31:47;ch:1:sloid:93111;Thônex, Fossard;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:88310:0:963609;88310;85;2020-01-06;2099-12-31;;prsm02;23;13;262;;0;0;2503781.4;1116232.24;-9999;503782.0;116232.0;-9999;6.19230544;46.19065887;-9999;85883108;2019-12-06 08:11:03;ch:1:sloid:88310;Thônex, Sous-Moulin;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:88310:0:803187;88310;85;2020-01-06;2099-12-31;;prsm01;20;24;82;;0;0;2503800.4;1116216.24;-9999;503801.0;116216.0;-9999;6.1925548;46.19051768;-9999;85883108;2019-12-06 08:11:02;ch:1:sloid:88310;Thônex, Sous-Moulin;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:88310:0:572789;88310;85;2020-01-06;2099-12-31;;prsm04;20;10;2;;0;0;2503721.4;1116106.24;-9999;503722.0;116106.0;-9999;6.19155435;46.189517;-9999;85883108;2019-12-06 08:11:05;ch:1:sloid:88310;Thônex, Sous-Moulin;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:88310:0:955652;88310;85;2020-01-06;2099-12-31;;prsm03;18;13;182;;0;0;2503714.4;1116091.24;-9999;503715.0;116091.0;-9999;6.19146679;46.18938109;-9999;85883108;2019-12-06 08:11:04;ch:1:sloid:88310;Thônex, Sous-Moulin;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:88310:0:538899;88310;85;2020-01-06;2099-12-31;;prsm00;25;15;99;;0;0;2503753.4;1116157.24;-9999;503754.0;116157.0;-9999;6.19195827;46.18998029;-9999;85883108;2019-12-06 08:11:01;ch:1:sloid:88310;Thônex, Sous-Moulin;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93117:0:998311;93117;85;2020-01-06;2099-12-31;;math00;15;11;23;;0;0;2504249.39;1115941.23;-9999;504250.0;115941.0;-9999;6.19842613;46.18810824;-9999;85931170;2019-12-06 08:32:20;ch:1:sloid:93117;Thônex, mairie;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93117:0:596246;93117;85;2020-01-06;2099-12-31;;math01;15;12;198;;0;0;2504241.39;1115937.23;-9999;504242.0;115937.0;-9999;6.19832334;46.18807113;-9999;85931170;2019-12-06 08:32:21;ch:1:sloid:93117;Thônex, mairie;100680;881;TPG;TPG;TPG;TPG
ch:1:sloid:93110:0:292961;93110;85;2020-01-06;2099-12-31;;cypr00;20;15;60;;0;0;2504067.39;1115750.24;-9999;504068.0;115750.0;-9999;6.19610839;46.1863644;-9999;85931105;2019-12-06 08:31:44;ch:1:sloid:93110;Thônex, Cyprès;100680;881;TPG;TPG;TPG;TPG
